unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q656,smape,0.045260071276420004,0.05279911713096345,0.052368804690195184,0.05168721248113155,0.044561487779423474,0.037872878282358996,0.04861330641868708,0.05385384013967716,0.041565197618217135,0.049045531304767534,0.04420760121853513,0.03907990080402617,0.06703779790872004
Q657,smape,0.037508588826771175,0.01758166254909534,0.027445354584116774,0.029359503538732443,0.03267111712852439,0.019182251650701903,0.02562423343680881,0.024701129744025746,0.024667489075673975,0.03375547418556614,0.024913150280819186,0.023081590697060648,0.042287556431784834
Q658,smape,0.04033217208264284,0.013891229823275907,0.01587952466058015,0.02561599083337953,0.01696511044843357,0.01552572786291534,0.014349936516006788,0.014836835139436034,0.021994754975314314,0.03139337602721079,0.02376579755504298,0.022211546624415983,0.054520746780712476
Q659,smape,0.033768194234434994,0.0318654093085347,0.03774572118754528,0.03254543325530209,0.03829629113125794,0.031794886052792855,0.029821057558808445,0.030983723904019118,0.032187335468696385,0.030071955513368782,0.029252813341414538,0.029937989462236442,0.04271497030825209
Q66,smape,0.031523137934839275,0.033269140387708444,0.03215696730099861,0.032517756459040745,0.027491727779006294,0.03520855766363988,0.03833636186323105,0.03345652682201986,0.03462672956721473,0.03367745769911256,0.03384111442064534,0.03534006595358218,0.02380965724706444
Q660,smape,0.015212430284426122,0.018622727511421508,0.01943075469840639,0.016894151373972946,0.01768023081661088,0.015451734947556745,0.012872517807749003,0.012997865723937815,0.01963551507712548,0.016520654715066897,0.010273354093646584,0.020050790317610423,0.02583476470067961
Q661,smape,0.04753143028095874,0.05461583247972867,0.04944207600562443,0.048833601390888576,0.08498450817393643,0.058743735268878536,0.05957921221470373,0.08258545139663273,0.04365446305221413,0.03951851833583772,0.06014218326780449,0.05302656344814693,0.055132754668277766
Q662,smape,0.00980891750679623,0.012340207677289508,0.01448705990838367,0.014471277122711377,0.015222300130409951,0.01646479870365958,0.017250007444423045,0.007745637375214713,0.015995499081775378,0.016891226439040934,0.007916727839295425,0.011652333919234849,0.028812933993098817
Q663,smape,0.036441001554794954,0.036601594265411076,0.03842008198311633,0.03577983167748687,0.03580545434126696,0.03858918235363944,0.036231251767191816,0.03705152093269905,0.036544500261982964,0.039616791124269315,0.0367882229897015,0.036807894271640156,0.0534847148374447
Q664,smape,0.07955946941912351,0.050846564771124876,0.06548333282011091,0.0789062282519694,0.06696536605228437,0.07917506935847694,0.05807649168593793,0.053894930070578634,0.07529735903717413,0.07290187661191287,0.0640620178020514,0.06929920972709729,0.07547670943741068
